	GeneIndex	Name
20478	20472	bm040
20478	20472	traits
20478	20472	u19
20479	20473	slc15a2
20479	20473	pept2
20480	20474	ildr1
20480	20474	dfnb42
20480	20474	mgc50831
20481	20475	cd86
20481	20475	cd28lg2
20481	20475	b7.2
20481	20475	b7-2
20482	20476	casr
20482	20476	hhc
20482	20476	hhc1
20482	20476	fhh
20482	20476	nshpt
20482	20476	gprc2a
20483	20477	snord112_2
20484	20478	csta
20484	20478	stf1
20484	20478	stfa
20485	20479	mix23
20485	20479	ccdc58
20485	20479	flj33273
20486	20480	fam162a
20486	20480	c3orf28
20486	20480	e2ig5
20487	20481	wdr5b
20487	20481	flj11287
20488	20482	kpna1
20488	20482	srp1
20488	20482	rch2
20488	20482	npi-1
20488	20482	ipoa5
20489	20483	parp9
20489	20483	bal
20489	20483	bal1
20489	20483	artd9
20490	20484	dtx3l
20490	20484	bbap
20490	20484	rnf143
20491	20485	parp15
20491	20485	flj40597
20491	20485	part7
20491	20485	artd7
20491	20485	bal3
20492	20486	parp14
20492	20486	kiaa1268
20492	20486	part8
20492	20486	artd8
20492	20486	bal2
20493	20487	hspbap1
20493	20487	flj22623
20493	20487	pass1
20494	20488	slc49a4
20494	20488	dirc2
20494	20488	flj14784
20494	20488	rcc4
20495	20489	bc042374
20496	20490	loc100129550
20497	20491	sema5b
20497	20491	semag
20497	20491	semg
20497	20491	kiaa1445
20497	20491	flj10372
20498	20492	pdia5
20498	20492	pdir
20498	20492	flj30401
20499	20493	mi0022961
20500	20494	sec22a
20500	20494	sec22l2
20501	20495	adcy5
20501	20495	ac5
20502	20496	hacd2
20502	20496	ptplb
20503	20497	mylk-as1
20504	20498	mylk
20504	20498	mlck
20504	20498	smmlck
20504	20498	mylk1
20504	20498	mlck1
20504	20498	krp
20504	20498	telokin
20504	20498	mlck108
20504	20498	mlck210
20504	20498	mylk-l
20505	20499	ccdc14
20505	20499	flj12892
20505	20499	dkfzp434l1050
20506	20500	ropn1
20506	20500	odf6
20506	20500	ropporin
20506	20500	ropn1a
20506	20500	ct91
20507	20501	dkfzp434b1222
20508	20502	kalrn
20508	20502	hapip
20508	20502	duo
20508	20502	hs.8004
20508	20502	trad
20508	20502	duet
20508	20502	kalirin
20508	20502	arhgef24
20509	20503	mi0017868
20510	20504	mi0020360
20511	20505	umps
20512	20506	mi0014159
20513	20507	itgb5
20514	20508	ax747081
20515	20509	muc13
20515	20509	drcc1
20516	20510	heg1
20516	20510	kiaa1237
20516	20510	heg
20517	20511	5s_rrna_25
20518	20512	slc12a8
20518	20512	ccc9
20519	20513	mi0017981
20520	20514	znf148
20520	20514	berf-1
20520	20514	zbp-89
20520	20514	bfcol1
20520	20514	ht-beta
20520	20514	zfp148
20520	20514	phz-52
20521	20515	snx4
20521	20515	atg24b
20522	20516	osbpl11
20522	20516	orp-11
20522	20516	orp11
20522	20516	flj13012
20522	20516	flj13164
20523	20517	trna_glu_7
20524	20518	mi0006421
20525	20519	fam86jp
20526	20520	alg1l1p
20526	20520	alg1l
20526	20520	alg1l1
20527	20521	ropn1b
20528	20522	slc41a3
20528	20522	flj20473
20529	20523	aldh1l1
20529	20523	fthfd
20529	20523	10-fthf
20529	20523	fdh
20530	20524	aldh1l1-as1
20531	20525	aldh1l1-as2
20532	20526	klf15
20532	20526	kklf
20533	20527	bc033989
20534	20528	cfap100
20534	20528	ccdc37
20534	20528	flj40083
20534	20528	mia1
20535	20529	zxdc
20535	20529	mgc11349
20535	20529	flj13861
20536	20530	unq2790
20537	20531	uroc1
20537	20531	flj31300
20537	20531	hmfn0320
20538	20532	chst13
20538	20532	c4st3
20539	20533	c3orf22
20539	20533	mgc34728
20540	20534	txnrd3
20540	20534	txnrd3nb
20540	20534	txnrd3it1
20540	20534	tr2
20540	20534	trxr3
20540	20534	tgr
20540	20534	tr2it1
20540	20534	txnrd3nt1
20541	20535	txnrd3
20541	20535	txnrd3nb
20541	20535	txnrd3it1
20541	20535	tr2
20541	20535	trxr3
20541	20535	tgr
20541	20535	tr2it1
20541	20535	txnrd3nt1
20542	20536	nup210p1
20542	20536	c3orf46
20543	20537	chchd6
20543	20537	mgc13016
20543	20537	ppp1r23
20543	20537	chcm1
20543	20537	mic25
20543	20537	micos25
20544	20538	plxna1
20544	20538	plxn1
20544	20538	nov
20545	20539	prr23e
20545	20539	c3orf56
20545	20539	flj40141
20546	20540	bc015846
20547	20541	bx537548
20548	20542	tpra1
20548	20542	gpr175
20548	20542	tpra40
20548	20542	flj32197
20548	20542	tmem227
20549	20543	mi0022670
20550	20544	mi0025752
20551	20545	mcm7
20551	20545	mcm2
20551	20545	cdc47
20551	20545	ppp1r104
20552	20546	podxl2
20552	20546	podlx2
20552	20546	endoglycan
20553	20547	abtb1
20553	20547	bpoz
20553	20547	ef1abp
20553	20547	btb3
20553	20547	btbd21
20554	20548	mgll
20554	20548	hu-k5
20554	20548	mgl
20554	20548	magl
20555	20549	kbtbd12
20555	20549	klhdc6
20555	20549	flj46299
20556	20550	sec61a1
20557	20551	ruvbl1
20557	20551	tip49
20557	20551	nmp238
20557	20551	rvb1
20557	20551	tip49a
20557	20551	pontin52
20557	20551	ecp54
20557	20551	tih1
20557	20551	rvb1
20557	20551	ino80h
20558	20552	eefsec
20558	20552	selb
20558	20552	efsec
20559	20553	dnajb8
20559	20553	mgc33884
20559	20553	ct156
20560	20554	dnajb8-as1
20561	20555	gata2
20561	20555	nfe1b
20562	20556	loc90246
20563	20557	linc01565
20563	20557	c3orf27
20563	20557	gr6
20564	20558	rpn1
20564	20558	ost1
20565	20559	snora24
20565	20559	aca24
20565	20559	snora24a
20566	20560	rab7a
20566	20560	rab7
20566	20560	cmt2b
20567	20561	dq583119
20568	20562	dq598665
20569	20563	dq570601
20570	20564	dq579267
20571	20565	dq572301
20572	20566	dq576681
20573	20567	loc653712
20574	20568	acad9
20574	20568	npd002
20574	20568	mgc14452
20575	20569	ak125726
20576	20570	cfap92
20576	20570	kiaa1257
20576	20570	flj43738
20576	20570	fap92
20577	20571	efcc1
20577	20571	c3orf73
20577	20571	ccdc48
20577	20571	flj12057
20578	20572	gp9
20578	20572	cd42a
20578	20572	gpix
20579	20573	rab43
20579	20573	rab41
20579	20573	rab11b
20579	20573	isy1
20580	20574	isy1-rab43
20581	20575	rab43
20581	20575	rab41
20581	20575	rab11b
20581	20575	isy1
20582	20576	cnbp
20582	20576	dm2
20582	20576	znf9
20582	20576	rnf163
20582	20576	zcchc22
20582	20576	cnbp1
20583	20577	copg1
20583	20577	copg
20584	20578	mi0022671
20585	20579	hmces
20585	20579	c3orf37
20585	20579	dc12
20585	20579	srapd1
20586	20580	h1-10
20586	20580	h1fx
20586	20580	mgc15959
20586	20580	mgc8350
20586	20580	h1x
20587	20581	h1-10-as1
20587	20581	c3orf47
20587	20581	h1fx-as1
20587	20581	flj34151
20588	20582	rpl32p3
20589	20583	bx641154
20590	20584	snora7b
20590	20584	aca7b
20591	20585	efcab12
20591	20585	c3orf25
20592	20586	mbd4
20592	20586	med1
20593	20587	ift122
20593	20587	wdr10
20593	20587	wdr140
20593	20587	wdr10p
20593	20587	spg
20593	20587	fap80
20594	20588	rho
20594	20588	rp4
20594	20588	opn2
20594	20588	csnbad1
20595	20589	h1-8
20595	20589	h1foo
20596	20590	plxnd1
20596	20590	kiaa0620
20597	20591	u7_8
20598	20592	tmcc1
20598	20592	kiaa0779
20599	20593	loc100507032
20600	20594	trh
20601	20595	alg1l2
20602	20596	fam86hp
20603	20597	col6a4p2
20603	20597	col6a4
20604	20598	col6a5
20604	20598	col29a1
20604	20598	flj35880
20604	20598	vwa4
20605	20599	col6a6
20606	20600	pik3r4
20606	20600	vps15
20606	20600	p150
20607	20601	atp2c1
20607	20601	bcpm
20607	20601	kiaa1347
20607	20601	atp2c1a
20607	20601	pmr1
20607	20601	spca1
20608	20602	aste1
20608	20602	ht001
20609	20603	nek11
20609	20603	flj23495
20610	20604	loc339874
20611	20605	nudt16l2p
20611	20605	nudt16p
20611	20605	nudt16p1
20611	20605	flj20525
20612	20606	nudt16
20612	20606	flj31265
20613	20607	mrpl3
20613	20607	rpml3
20613	20607	mrl3
20614	20608	snora58_2
20615	20609	cpne4
20615	20609	copn4
20615	20609	cpn4
20616	20610	mi0019312
20617	20611	trna_cys_2
20618	20612	acp3
20618	20612	acpp
20618	20612	acp-3
20618	20612	pap
20618	20612	tm-pap
20619	20613	dnajc13
20619	20613	rme8
20619	20613	kiaa0678
20620	20614	acad11
20620	20614	flj12592
20621	20615	nphp3-acad11
20622	20616	cx3cr1
20622	20616	gpr13
20622	20616	cmkbrl1
20622	20616	cmkdr1
20622	20616	v28
20622	20616	ccrl1
20623	20617	uba5
20623	20617	ube1dc1
20623	20617	flj23251
20624	20618	ak310239
20625	20619	bx537742
20626	20620	nphp3
20626	20620	nph3
20626	20620	kiaa2000
20626	20620	flj30691
20626	20620	flj36696
20626	20620	mks7
20626	20620	slsn3
20626	20620	cfap31
20627	20621	nphp3-as1
20627	20621	ncrna00119
20628	20622	tmem108
20628	20622	mgc3040
20628	20622	ct124
20629	20623	bc037929
20630	20624	bfsp2
20630	20624	cp47
20630	20624	cp49
20630	20624	lifl-l
20630	20624	phakinin
20631	20625	bc007984
20632	20626	cdv3
20632	20626	h41
20633	20627	topbp1
20633	20627	kiaa0259
20633	20627	top2bp1
20633	20627	dpb11
20634	20628	tf
20634	20628	pro1557
20634	20628	pro2086
20635	20629	5s_rrna_26
20636	20630	srprb
20636	20630	apmcf1
20636	20630	sr-beta
20637	20631	rab6b
20638	20632	c3orf36
20638	20632	flj22173
20639	20633	slco2a1
20639	20633	slc21a2
20639	20633	matr1
20639	20633	pgt
20639	20633	oatp2a1
20640	20634	ryk
20640	20634	jtk5a
20640	20634	d3s3195
20640	20634	ryk1
20640	20634	jtk5
20641	20635	amotl2
20641	20635	lccp
20642	20636	mi0022672
20643	20637	mi0017435
20644	20638	anapc13
20644	20638	swm1
20644	20638	apc13
20644	20638	dkfzp566d193
20645	20639	cep63
20645	20639	flj13386
20646	20640	ky
20646	20640	flj33207
20647	20641	u6_31
20648	20642	ephb1
20648	20642	epht2
20648	20642	hek6
20649	20643	jb149101
20650	20644	ppp2r3a
20650	20644	ppp2r3
20650	20644	pr130
20650	20644	pr72
20651	20645	msl2
20651	20645	rnf184
20651	20645	msl2l1
20651	20645	flj10546
20651	20645	kiaa1585
20651	20645	msl-2
20652	20646	pccb
20653	20647	stag1
20653	20647	sa-1
20653	20647	scc3a
20653	20647	sa1
20654	20648	slc35g2
20654	20648	tmem22
20654	20648	mgc3295
20654	20648	dkfzp564k2464
20655	20649	nck1
20655	20649	nck
20655	20649	nckalpha
20656	20650	il20rb
20656	20650	fndc6
20656	20650	dirs1
20656	20650	il-20r2
20656	20650	mgc34923
20657	20651	ax746877
20658	20652	sox14
20658	20652	sox28
20659	20653	bc038725
20660	20654	cldn18
20660	20654	sftpj
20661	20655	dzip1l
20661	20655	flj32844
20661	20655	dzip2
20662	20656	a4gnt
20662	20656	alpha4gnt
20663	20657	dbr1
20664	20658	armc8
20664	20658	hspc056
20664	20658	dkfzp434a043
20664	20658	gid5
20664	20658	vid28
20665	20659	nme9
20665	20659	txndc6
20665	20659	txl-2
20665	20659	nm23-h9
20666	20660	mras
20666	20660	m-ras
20666	20660	r-ras3
20666	20660	rras3
20667	20661	esyt3
20667	20661	fam62c
20667	20661	chr3syt
20668	20662	cep70
20668	20662	bite
20668	20662	flj13036
20669	20663	faim
20669	20663	flj10582
20669	20663	faim1
20670	20664	pik3cb
20670	20664	pik3c1
20671	20665	ak128202
20672	20666	foxl2
20672	20666	bpes
20672	20666	bpes1
20673	20667	foxl2nb
20673	20667	c3orf72
20673	20667	flj43329
20674	20668	ak304483
20675	20669	prr23a
20676	20670	prr23b
20676	20670	flj46116
20677	20671	prr23c
20677	20671	flj46210
20678	20672	bpesc1
20678	20672	ncrna00187
20679	20673	pisrt1
20679	20673	ncrna00195
20680	20674	mrps22
20680	20674	mrp-s22
20680	20674	gk002
20680	20674	c3orf5
20680	20674	gibt
20681	20675	copb2
20681	20675	beta'-cop
20681	20675	betaprime-cop
20682	20676	rimbp2
20682	20676	kiaa0318
20682	20676	rbp2
20682	20676	mgc15831
20682	20676	rim-bp2
20682	20676	ppp1r133
20683	20677	rbp1
20683	20677	crabp-i
20683	20677	crbp1
20683	20677	crbp
20683	20677	rbpc
20683	20677	crbpi
20684	20678	nmnat3
20684	20678	pnat3
20685	20679	metazoa_srp_18
20686	20680	clstn2
20686	20680	cstn2
20686	20680	cs2
20686	20680	flj39113
20686	20680	cdhr13
20687	20681	trim42
20687	20681	flj40097
20687	20681	ppp1r40
20687	20681	t4a1
20688	20682	slc25a36
20688	20682	flj10618
20688	20682	pnc2
20689	20683	spsb4
20689	20683	ssb-4
20690	20684	pxylp1
20690	20684	acpl2
20690	20684	flj23751
20691	20685	zbtb38
20691	20685	flj35036
20691	20685	cibz
20691	20685	znf921
20691	20685	ppp1r171
20692	20686	rasa2
20692	20686	gap1m
20693	20687	rnf7
20693	20687	sag
20693	20687	roc2
20693	20687	ckbbp1
20693	20687	rbx2
20694	20688	grk7
20694	20688	gprk7
20695	20689	atp1b3
20695	20689	flj29027
20695	20689	cd298
20696	20690	ax748420
20697	20691	tfdp2
20697	20691	dp-2
20698	20692	gk5
20698	20692	mgc40579
20699	20693	xrn1
20699	20693	sep1
20700	20694	serpina2
20700	20694	pil
20700	20694	serpina2p
20700	20694	atr
20700	20694	args
20701	20695	5s_rrna_27
20702	20696	pls1
20703	20697	trpc1
20703	20697	htrp-1
20704	20698	pcolce2
20704	20698	pcpe2
20705	20699	loc100507389
20706	20700	ak093381
20707	20701	paqr9
20707	20701	flj41938
20707	20701	blnc1
20708	20702	loc100289361
20709	20703	u2surp
20709	20703	fsapa
20709	20703	sr140
20710	20704	chst2
20710	20704	c6st
20711	20705	slc9a9
20711	20705	flj35613
20711	20705	nhe9
20712	20706	slc9a9-as1
20713	20707	dipk2a
20713	20707	c3orf58
20713	20707	mgc33365
20713	20707	dia1
20713	20707	hasf
20714	20708	plod2
20714	20708	lh2
20714	20708	tlh
20715	20709	plscr4
20716	20710	plscr2
20717	20711	plscr1
20717	20711	mmtra1b
20718	20712	plscr5
20719	20713	7sk_17
20720	20714	zic4
20721	20715	zic1
20721	20715	zic
20721	20715	znf201
20722	20716	ak098763
20723	20717	trna_leu_4
20724	20718	trna_his_2
20725	20719	agtr1
20725	20719	agtr1b
20725	20719	at1
20725	20719	at2r1
20725	20719	agtr1a
20725	20719	at2r1a
20725	20719	hat1r
20725	20719	ag2s
20725	20719	at2r1b
20725	20719	at1b
20726	20720	cpb1
20727	20721	cpa4
20727	20721	cpa3
20728	20722	gyg1
20728	20722	gyg
20729	20723	hltf
20729	20723	snf2l3
20729	20723	smarca3
20729	20723	hip116a
20729	20723	hltf1
20729	20723	rnf80
20730	20724	hltf-as1
20731	20725	hps3
20731	20725	sutal
20731	20725	bloc2s1
20732	20726	cp
20732	20726	ab073614
20733	20727	tm4sf18
20733	20727	l6d
20734	20728	tm4sf1
20734	20728	m3s1
20734	20728	l6
20735	20729	tm4sf4
20735	20729	il-tmp
20736	20730	wwtr1
20736	20730	taz
20736	20730	dkfzp586i1419
20737	20731	u6_32
20738	20732	ak309441
20739	20733	wwtr1-as1
20740	20734	commd2
20740	20734	hspc042
20741	20735	ankub1
20741	20735	c3orf16
20742	20736	rnf13
20742	20736	rzf
20743	20737	pfn2
20744	20738	loc646903
20745	20739	tsc22d2
20745	20739	kiaa0669
20745	20739	tilz4a
20745	20739	tilz4b
20745	20739	tilz4c
20746	20740	serp1
20746	20740	ramp4
20746	20740	flj43424
20747	20741	eif2s1
20747	20741	eif2
20747	20741	eif-2alpha
20747	20741	eif2a
20748	20742	bc039424
20749	20743	selenot
20749	20743	selt
20750	20744	erich6
20750	20744	c3orf44
20750	20744	fam194a
20750	20744	mgc39662
20750	20744	erich6a
20751	20745	siah2
20752	20746	clrn1-as1
20752	20746	clrn1os
20752	20746	ucrp
20753	20747	clrn1
20753	20747	ush3
20753	20747	ush3a
20753	20747	rp61
20754	20748	med12l
20754	20748	kiaa1635
20754	20748	tnrc11l
20754	20748	tralpush
20754	20748	tralp
20755	20749	5s_rrna_28
20756	20750	gpr171
20756	20750	h963
20757	20751	p2ry14
20757	20751	gpr105
20757	20751	kiaa0001
20758	20752	gpr87
20758	20752	gpr95
20759	20753	p2ry13
20759	20753	gpr94
20759	20753	gpr86
20759	20753	fksg77
20759	20753	p2y13
20760	20754	p2ry12
20760	20754	p2y12
20760	20754	sp1999
20760	20754	hork3
20761	20755	igsf10
20761	20755	flj25972
20761	20755	cmf608
20762	20756	mi0018165
20763	20757	aadacl2
20763	20757	mgc72001
20764	20758	loc201651
20765	20759	aadac
20765	20759	dac
20765	20759	ces5a1
20766	20760	sucnr1
20766	20760	gpr91
20767	20761	mbnl1-as1
20767	20761	loc401093
20768	20762	mbnl1
20768	20762	mbnl
20768	20762	kiaa0428
20768	20762	exp42
20768	20762	exp40
20768	20762	exp35
20768	20762	exp
20769	20763	tmem14ep
20769	20763	tmem14e
20770	20764	p2ry1
20770	20764	p2y1
20770	20764	sarcc
20771	20765	rap2b
20772	20766	ak092619
20773	20767	linc02877
20773	20767	c3orf79
20774	20768	arhgef26-as1
20775	20769	arhgef26
20775	20769	dkfzp434d146
20775	20769	sgef
20776	20770	dhx36
20776	20770	ddx36
20776	20770	mlel1
20776	20770	kiaa1488
20776	20770	rhau
20777	20771	gpr149
20777	20771	pgr10
20777	20771	ieda
20777	20771	r35
20778	20772	mme
20778	20772	calla
20778	20772	cd10
20778	20772	nep
20779	20773	bc037382
20780	20774	loc100507537
20781	20775	plch1
20781	20775	plcl3
20781	20775	kiaa1069
20781	20775	mgc117152
20781	20775	dkfzp434c1372
20781	20775	plceta1
20782	20776	c3orf33
20782	20776	flj31139
20782	20776	ac3-33
20783	20777	slc33a1
20783	20777	acatn
20783	20777	spg42
20783	20777	at-1
20783	20777	at1
20784	20778	ak130481
20785	20779	gmps
20785	20779	gatd7
20786	20780	kcnab1
20786	20780	akr6a3
20786	20780	kcna1b
20786	20780	hkvbeta3
20786	20780	kvb1.3
20786	20780	hkvb3
20787	20781	kcnab1-as2
20788	20782	kcnab1-as1
20789	20783	ssr3
20789	20783	trapg
20790	20784	tiparp-as1
20791	20785	tiparp
20791	20785	dkfzp434j214
20791	20785	dkfzp686n0351
20791	20785	ddf1
20791	20785	parp7
20791	20785	parp-7
20791	20785	parp-1
20791	20785	part14
20791	20785	rm1
20791	20785	artd14
20792	20786	linc00886
20793	20787	pa2g4p4
20793	20787	pa2g4l1
20794	20788	ak094480
20795	20789	lekr1
20795	20789	flj16641
20796	20790	linc00880
20797	20791	linc00881
20798	20792	mcm2
20798	20792	ccnl1
20798	20792	cdcl1
20798	20792	d3s3194
20798	20792	kiaa0030
20798	20792	bm28
20798	20792	cdc19
20798	20792	dfna70
20799	20793	veph1
20799	20793	flj12604
20799	20793	kiaa1692
20800	20794	ptx3
20800	20794	tnfaip5
20800	20794	tsg-14
20801	20795	slc66a1l
20801	20795	c3orf55
20801	20795	pqlc2l
20802	20796	7sk_18
20803	20797	shox2
20803	20797	shot
20803	20797	og12x
20803	20797	og12
20804	20798	rsrc1
20804	20798	mgc12197
20804	20798	bm-011
20804	20798	srrp53
20804	20798	sfrs21
20805	20799	ak097794
20806	20800	mlf1
20807	20801	gfm1
20807	20801	efgm
20807	20801	gfm
20807	20801	egf1
20807	20801	mtef-g1
20808	20802	lxn
20809	20803	rarres1
20809	20803	tig1
20809	20803	lxnl
20810	20804	ay070437
20811	20805	mfsd1
20811	20805	flj14153
20811	20805	ug0581b09
20811	20805	minerva
20812	20806	iqcj
20813	20807	iqcj-schip1
20814	20808	schip1
20814	20808	schip-1
20815	20809	mi0016425
20816	20810	u2_8
20817	20811	ak097161
20818	20812	il12a
20818	20812	nksf1
20818	20812	clmf
20818	20812	il-12a
20818	20812	p35
20818	20812	nfsk
20819	20813	c3orf80
20820	20814	ift80
20820	20814	wdr56
20820	20814	kiaa1374
20820	20814	fap167
20821	20815	smc4
20821	20815	smc4l1
20821	20815	hcap-c
20821	20815	cap-c
20822	20816	mi0000438
20823	20817	mi0000115
20824	20818	dm119508
20825	20819	trim59
20825	20819	trim57
20825	20819	tsbf1
20825	20819	mrf1
20825	20819	rnf104
20826	20820	u7_9
20827	20821	kpna4
20827	20821	qip1
20827	20821	srp3
20827	20821	ipoa3
20827	20821	mgc12217
20827	20821	mgc26703
20828	20822	scarna7
20828	20822	u90
20829	20823	bc125159
20830	20824	arl14
20830	20824	arf7
20830	20824	flj22595
20831	20825	ppm1l
20831	20825	pp2ce
20832	20826	ak055323
20833	20827	b3galnt1
20833	20827	b3galt3
20833	20827	beta3gal-t3
20833	20827	galt3
20833	20827	glob
20833	20827	b3galant1
20834	20828	nmd3
20834	20828	cgi-07
20835	20829	sptssb
20835	20829	c3orf57
20835	20829	admp
20835	20829	sssptb
20836	20830	loc101243545
20837	20831	otol1
20837	20831	c1qtnf15
20837	20831	c1qtnf16
20838	20832	bc073807
20839	20833	linc01192
20839	20833	ct64
20840	20834	mi0006398
20841	20835	si
20842	20836	slitrk3
20842	20836	kiaa0848
20843	20837	bche
20843	20837	che1
20843	20837	che2
20843	20837	e1
20844	20838	7sk_19
20845	20839	zbbx
20845	20839	flj23049
20846	20840	serpini2
20846	20840	pi14
20846	20840	tsa2004
20846	20840	mepi
20847	20841	wdr49
20847	20841	flj33620
20848	20842	pdcd10
20848	20842	ccm3
20848	20842	tfar15
20849	20843	serpini1
20849	20843	pi12
20850	20844	loc646168
20851	20845	golim4
20851	20845	golph4
20851	20845	gpp130
20851	20845	gimpc
20851	20845	p138
20852	20846	egfem1p
20852	20846	c3orf50
20852	20846	ncrna00259
20853	20847	mi0003575
20854	20848	mecom
20854	20848	mds1
20854	20848	evi1
20854	20848	mds1-evi1
20854	20848	prdm3
20854	20848	kmt8e
20855	20849	mecom
20855	20849	mds1
20855	20849	evi1
20855	20849	mds1-evi1
20855	20849	prdm3
20855	20849	kmt8e
20856	20850	dd413694
20857	20851	terc
20857	20851	tr
20857	20851	htr
20857	20851	trc3
20857	20851	scarna19
20857	20851	ter
20858	20852	actrt3
20858	20852	arpm1
20859	20853	trna_val_5
20860	20854	mynn
20860	20854	sbbiz1
20860	20854	zbtb31
20860	20854	znf902
20861	20855	lrrc34
20861	20855	mgc27085
20862	20856	lrriq4
20862	20856	lrrc64
20863	20857	lrrc31
20863	20857	flj23259
20864	20858	samd7
20864	20858	dkfzp686e1583
20865	20859	loc100128164
20866	20860	sec62
20866	20860	tloc1
20866	20860	dtrp1
20866	20860	htp1
20867	20861	gpr160
20867	20861	gpcr150
20867	20861	gpcr1
20868	20862	phc3
20868	20862	edr3
20868	20862	flj12967
20868	20862	flj12729
20868	20862	hph3
20869	20863	ay940074
20870	20864	bc131773
20871	20865	prkci
20871	20865	dxs1179e
20871	20865	pkci
20872	20866	ja611273
20873	20867	skil
20873	20867	sno
20873	20867	snon
20873	20867	snoa
20874	20868	cldn11
20874	20868	otm
20874	20868	osp
20875	20869	mi0022673
20876	20870	slc7a14
20876	20870	kiaa1613
20876	20870	ppp1r142
20877	20871	bc039437
20878	20872	rpl22l1
20879	20873	eif5a2
20880	20874	u1_3
20881	20875	slc2a2
20881	20875	glut2
20881	20875	glut-2
20882	20876	tnik
20882	20876	kiaa0551
20883	20877	mi0003576
20884	20878	y_rna_16
20885	20879	prkcsh
20885	20879	g19p1
20885	20879	pcld
20885	20879	pld1
20885	20879	vasap-60
20885	20879	giib
20886	20880	tmem212
20886	20880	flj23172
20887	20881	fndc3b
20887	20881	fad104
20887	20881	dkfzp762k137
20887	20881	flj23399
20887	20881	pro4979
20887	20881	yvtm2421
20888	20882	ghsr
20889	20883	gu289929
20890	20884	tnfsf10
20890	20884	trail
20890	20884	apo-2l
20890	20884	tl2
20890	20884	cd253
20891	20885	ak127557
20892	20886	nceh1
20892	20886	aadacl1
20892	20886	kiaa1363
20892	20886	nceh
20893	20887	u6_33
20894	20888	ect2
20894	20888	arhgef31
20895	20889	spata16
20895	20889	nyd-sp12
20896	20890	nlgn1
20896	20890	kiaa1070
20897	20891	7sk_20
20898	20892	naaladl2
20899	20893	naaladl2-as3
20900	20894	mi0017436
20901	20895	u4_6
20902	20896	mi0025753
20903	20897	tbl1xr1
20903	20897	ira1
20903	20897	flj12894
20903	20897	tblr1
20903	20897	c21
20903	20897	dc42
20904	20898	linc00578
20905	20899	ak056252
20906	20900	u6_34
20907	20901	ax747163
20908	20902	linc01014
20908	20902	kcnmb2-it1
20909	20903	kcnmb3
20909	20903	kcnmb2
